Author,Title,Genre,Pub_Year,Connective_Title,Connective_Author,Read,Own,Connective_year,year
"Nunez, Sigrid",The Friend,Novel,2018,*The Human Stain,"Roth, Philip",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Lake Wobegone Days,"Keillor, Garrison",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Sainte-Beuve: Selected Essays,"Sainte-Beuve, Charles Augustin",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Collected Poems: 1950-2012,"Rich, Adrienne",0.0,0.0,,2012.0
"Nunez, Sigrid",The Friend,Novel,2018,*Gravity and Grace,"Weil, Simone",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,My Dog Tulip,"Ackerley, J.R.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Good-Bye to All That,"Graves, Robert",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Devil at My Heels,"Zamperini, Louis",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Notebooks of Malte Laurids Brigge,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Way of the World,"Congreve, William",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Slaughterhouse-Five,"Vonnegut, Kurt",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Game of Thrones,"Martin, George R.R.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Metamorphosis,"Kafka, Franz",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Uncle Tom's Cabin,"Stowe, Harriet Beecher",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Dubliners,"Joyce, James",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Diary of Anne Frank,"Frank, Anne",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Letters to a Young Poet,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*My Struggle,"Knausgaard, Karl Ove",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Letters of Flannery O'Connor,"O'Connor, Flannery",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Along Came a Spider,"Patterson, James",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Tractatus Logico-Philosophicus,"Wittgenstein, Ludwig",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Ill Nature,"Williams, Joy",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,King Lear,"Shakespeare, William",0.0,1.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Last Days of Socrates,Plato,0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Letters from a Stoic,Seneca,0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Michael Kohlhaas,"Kleist, Heinrich von",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Selected Poems 1933-1993,"Erwart, Gavin",0.0,0.0,,1993.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Last Days of Mankind,"Kraus, Karl",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Old Yeller,"Gipson, Fred",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Black Beauty,"Sewell, Anna",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,My Friend Flicka,"O'Hara, Mary",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,White Fang,"London, Jack",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Call of the Wild,"London, Jack",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Beautiful Joe: A Dog's Own Story,"Saunders, Marshall",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Unbearable Lightness of Being,"Kundera, Milan",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Anna Karenina,"Tolstoy, Leo",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Oxford Book of Death,"Enright, D.J.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Dispatches,"Herr, Michael",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Pale Fire,"Nabokov, Vladimir",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Sea Wall,"Duras, Marguerite",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Swann's Way,"Proust, Marcel",1.0,1.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Berlin Stories,"Isherwood, Christopher",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Voices from Chernobyl,"Alexievich, Svetlana",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Three Sisters,"Chekhov, Anton",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Time's Arrow,"Amis, Martin",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Geography III,"Bishop, Elizabeth",0.0,1.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Good Terrorist,"Lessing, Doris",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Road Dog,"Leonard, Elmore",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Gorgeous Nothings,"Dickinson, Emily",0.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Dead Lecturer,"Baraka, Amiri",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Tales of Two Cities: The Best and Worst of Times In Today's New York,"Cadogan, Garnette",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Natural Birth,"Derricotte, Toi",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Black Maria,"Girmay, Aracelis",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,"Wayward Lives, Beautiful Experiments: Intimate Histories of Social Upheaval","Hartman, Saidiya",0.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Undercommons,"Moten, Fred and Stefano Harney",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Sovereignty of Quiet: Beyond Resistance in Black Culture,"Quashie, Kevin",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*My American Kundiman,"Rosal, Patrick",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,In the Wake: On Blackness and Being,"Sharpe, Christina",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,On Photography,"Sontag, Susan",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Harry Potter and the Sorcerer's Stone,"Rowling, J.K.",1.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Photographs,"Warhol, Andy",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,"*Fire Road: The Napalm Girl's Journey through the Horrors of War to Faith, Forgiveness & Peace","Phan Thi, Kim Phuc",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Before Yellow Tape: A Pulitzer Prize Winner's Fire Images,"Formna, Stanley",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Humbolt's Gift,"Bellow, Saul",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Edith Wharton: A Biography,"Lewis, R.W.B.",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*American Sonnets,"Stern, Gerald",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Directed by Desire,"Jordan, June",0.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Everyday Mojo,"Komunyakaa, Yusef",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*The Photography of Jack Delano,"Delano, Jack",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Twenty Love Poems and A Song Of Despair,"Neruda, Paublo",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*domina Un/blued,"Kocher, Ruth Ellen",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Braiding Sweetgrass,"Kimmerer, Robin Wall",0.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Zong!,"Philip, M. NourbeSe",0.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*A Fourtune for Your Disaster,"Abdurraqib, Hanif",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Little Edges,"Moten, Fred",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Tar Beach ,"Ringgold, Faith",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*America,"Strauss, Zoe",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Imporving Passions: Sentimental Aesthetics and American Film,"Burnetts, Charles",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Lettermen,"Everson, Kevin Jerome",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Almost Midnight,"Belton, Don",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Playing in the Dark,"Morrison, Toni",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Beloved,"Morrison, Toni",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Black Looks,"hooks, bell",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Regarding the Pain of Others,"Sontag, Susan",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Fast Animal,"Seibles, Tim",1.0,1.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,Race: A Theological Account,"Carter, J. Kameron",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,To See The Earth Beefore the End of the World,"Roberson, Ed",0.0,0.0,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,*Sugar Run Road,"Ochester, Ed",,,,2024.0
"Gay, Ross",Be Holding,Poetry,2020,The Shape of Things,"Weems, Carrie Mae",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,Powerman and Iron Fist,"Goodwin, Archie",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Almost Midnight,"Belton, Don",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Annie John,"Kincaid, Jamaica",0.0,2.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Watch Your Language,"Hayes, Terrance",1.0,1.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*The Real Cause For Your Absence,"Bauer, Curtis",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Starlight & Error,"Bingham-Risher, Remica",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Binding: A Preperation by Alex Chambers,"Chambers, Alex",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*American Family: A Syndrome,"Comer, Nandi",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Third Voice,"Kocher, Ruth Ellen",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Oceanic,"Nezhukumatathil, Aimee",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Ramshackle Ode,"Leonard, Keith",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*The Catalyst,"Mattingly, Chris",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Of Being Dispersed,"White, Simone",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Uprock Headspin Scramble Dive,"Rosal, Patrick",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Teeth,"Girmay, Aracelis",0.0,0.0,,2024.0
"Gay, Ross",Catalog of Unabashed Gratitude,Poetry,2015,*Unreconstructed,"Ochester, Ed",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Catalog of Unabashed Gratitude,"Gay, Ross",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Book of Delights,"Gay, Ross",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Feel Free,"Smith, Zadie",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Waiting for Godot,"Beckett, Samuel",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Near-Johannesburg Boy and Other Poems,"Brooks, Gwendolyn",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Kiss the Girls,"Patterson, James",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Cultural Amnesia,"James, Clive",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Frog and Toad Are Friends,"Lobel, Arnold",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Graiding Sweetgrass,"Kimmerer, Robin Wall",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Earth Democracy,"Shiva, Vandana",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Collected Poems of Lucille Clifton,"Clifton, Lucille",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Collected Poems of Robert Hayden,"Hayden, Robert",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,This is Your Mind on Plants,"Pollan, Michael",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Atang: An Altar for Listening to the Beginning of the World,"Rosal, Patrick",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Gene Smith's Sink,"Stephenson, Sam",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Old Man and the Sea,"Hemmingway, Ernest",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Things Fall Apart,"Achebe, Chinua",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Another Time,"Auden, W.H.",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Wishbone,"Share, Don",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Capitalism: A Ghost Story,"Roy, Arundhati",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Sister Outsider,"Lorde, Audre",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Beloved,"Morrison, Toni",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Benito Cereno,"Melville, Herman",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Autobiography of My Mother,"Kincaid, Jamaica",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Hoop Roots,"Wideman, John Edgar",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Black Music,"Baraka, Amiri",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,A Christmas Carol,"Dickens, Charles",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Complete Poems of Emily Dickinson,"Dickinson, Emily",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Almost Midnight,"Belton, Don",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The One Straw Revolution: An Introduction to Natural Farming,"Fukuoka, Masanobu",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Messenger,"Valentine, Jean",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Au Natural: Ruminations on Nature,"Bertuccio, Lucille",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Leaves of Grass,"Whitman, Walt",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Hoop Roots,"Wideman, John Edgar",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Souls of Black Folks,"Du Bois, W.E.B",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Soccer in Sun and Shadow,"Galeano, Eduardo",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"Wayward Lives, Beautiful Experiments: Intimate Histories of Social Upheaval","Hartman, Saidiya",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Illiad,Homer,0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Odyssey,Homer,1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Vibes from the Scribes,The Last Poets,0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Gift,"Hyde, Lewis",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Undercommons,"Moten, Fred and Stefano Harney",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Mushroom at the End of the World: On The Possibility of Life in Capitalist Ruins,"Tsing, Anna",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,All Incomplete,"Moten, Fred and Stefano Harney",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Black Reconstruction,"Du Bois, W.E.B",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Bullshit Jobs,"Graeber, David",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"*Josheph Cornell's Theater of the Mind: Selected Diaries, Letters and Files","Cornell, Joseph",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Between Worlds: The Art of Bill Traylor,"Traylor, Bill",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Julius Caesar,"Shakespeare, William",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Injustice of Place: Uncovering the Legacy of Poverty in America,"Hedges, Chris",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Black Agenda,"Ford, Glen",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Prejudential: Black America and the Presidents,"Kimberley, Margaret",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"Bartleby, The Scrivener","Melville, Herman",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"*Changing, Changin","Girmay, Aracelis",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*A Sand Book,"Reines, Ariana",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Whereas,"Soldier, Layli Long",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Here is the Sweet Hand,"harris, francine j.",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Ban En Banlieue,"Kapil, Bhanu",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Undertaker's Daughter,"Derricotte, Toi",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Sho,"Kearney, Douglas",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"*Or, on Being the Other Woman","White, Simone",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*A Very Large Array,"Osman, Jena",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*A Working Life,"Myles, Eileen",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Negroland,"Jefferson, Margo",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*American Sonnets for My Past and Future Assassin,"Hayes, Terrance",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Argonauts,"Nelson, Maggie",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Calamities,"Gladman, Renee",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Blessed as We Were,"Stern, Gerald",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Essential Etheridge Knight,"Knight, Etheridge",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Things That I Do in the Dark,"Jordan, June",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Blessing the Boats,"Clifton, Lucille",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Where Silence Reigns,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*100 Love Sonnets,"Neruda, Paublo",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Fatheralong,"Wideman, John Edgar",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*The Winter Sun,"Howe, Frannie",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*White Girls,"Als, Hilton",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Multiply/Divide: On the American Real and Surreal,"Walters, Wendy S.",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*For Love of Comon Words,"Scafidi, Steve",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Syllabus,"Barry, Lynda",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,"*Madness, Rack, and Honey","Ruefle, Mary",0.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*A Field Guide to Getting Lost,"Solnit, Rebecca",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Vertical Interrogation of Strangers,"Kapil, Bhanu",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Metamorphoses,Ovid,0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,The Portable Edgar Allan Poe,"Poe, Edgar Allen",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,War Is a Force That Gives Us Meaning,"Hedges, Chris",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Hamlet,"Shakespeare, William",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Moby Dick,"Melville, Herman",1.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Powerman and Iron Fist,"Goodwin, Archie",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Danny and the Dinosaur,"Hoff, Syd",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,What the Living Do,"Howe, Marie",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Full Catastrophe Living,"Kabat-Zinn, Jon",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Thin Places,"Kisner, Jordan",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,Passing Through,"Kunitz, Stanley",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,New and Selected Poems of Thomas Lux: 1975-1995,"Lux, Thomas",0.0,0.0,,1995.0
"Gay, Ross",Inciting Joy,Essays,2022,The Gathering of My Name,"Eady, Cornelius",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*A Fourtune for Your Disaster,"Abdurraqib, Hanif",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,A Little Devil in America: Notes in Praise of Black Performance,"Abdurraqib, Hanif",1.0,1.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Black Ghost of Empire,"Manjapra, Kris",0.0,0.0,,2024.0
"Gay, Ross",Inciting Joy,Essays,2022,*Fredoom Dreams,"Kelley, Robin",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*Chaning Minds, If Not Hearts: Political remedies for racial conflict","Glaser, James",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Mathematical Development in Young Children: From children's ideas to classroom pracitice,"Brizuela, Bárbara",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,On Marronage: Ethical Confrontations with Anti-Blackness,"Saucier, P. Khalil and Tyron P. Woods",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Beloved,"Morrison, Toni",1.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Gender and the Abjection of Blackness,"Broeck, Sabine",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*The Repeating body,"Brown, Kimberly Juanita",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Writing the Black Revolutionary Diva: Women's Subjectivity and the Decolonizing Text (Blacks in the Diaspora),"Brown, Kimberly Nichele",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*Tropic Tendencies: Rhetoric, Popular Culture, and rhte Anglophone Carribean","Browne, Kevin",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Image Matters: Archive, Photography, and the African Diaspora in Europe","Campt, Tina M.",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*I've Been Meaning to Tell You: A Letter to My Daughter,"Chariandy, David",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Black Post-Blackness: The Black Arts Movement and the 21st Century Black Aesthetics,"Crawford, Margo",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Education and Democracy at the End: The Crisis of Sense,"Di Paolantonio, Mario",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*No Future,"Edelman, Lee",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Homecoming: the Story of African-American Farmers,"Gilbert, Charlene",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Under an African Sky,"Hudson, Peter",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Becoming Human: Matter and Meaning in an Antiblack World,"Jackson, Zakiyyah Iman",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*Wicked Flesh: Black Women, Intimacy, and Freedom in the Atlantic World","Johnson, Jessica Marie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Butch,"Jones, Kima",0.0,0.0,,2024.0
